Symbol,Date,Close
TSLA,10/13/2021 16:00:00,270.36
TSLA,10/14/2021 16:00:00,272.77
TSLA,10/15/2021 16:00:00,281.01
TSLA,10/18/2021 16:00:00,290.04
TSLA,10/19/2021 16:00:00,288.09
TSLA,10/20/2021 16:00:00,288.6
TSLA,10/21/2021 16:00:00,298
TSLA,10/22/2021 16:00:00,303.23
TSLA,10/25/2021 16:00:00,341.62
TSLA,10/26/2021 16:00:00,339.48
TSLA,10/27/2021 16:00:00,345.95
TSLA,10/28/2021 16:00:00,359.01
TSLA,10/29/2021 16:00:00,371.33
TSLA,11/1/2021 16:00:00,402.86
TSLA,11/2/2021 16:00:00,390.67
TSLA,11/3/2021 16:00:00,404.62
TSLA,11/4/2021 16:00:00,409.97
TSLA,11/5/2021 16:00:00,407.36
TSLA,11/8/2021 16:00:00,387.65
TSLA,11/9/2021 16:00:00,341.17
TSLA,11/10/2021 16:00:00,355.98
TSLA,11/11/2021 16:00:00,354.5
TSLA,11/12/2021 16:00:00,344.47
TSLA,11/15/2021 16:00:00,337.8
TSLA,11/16/2021 16:00:00,351.58
TSLA,11/17/2021 16:00:00,363
TSLA,11/18/2021 16:00:00,365.46
TSLA,11/19/2021 16:00:00,379.02
TSLA,11/22/2021 16:00:00,385.62
TSLA,11/23/2021 16:00:00,369.68
TSLA,11/24/2021 16:00:00,372
TSLA,11/26/2021 13:00:00,360.64
TSLA,11/29/2021 16:00:00,379
TSLA,11/30/2021 16:00:00,381.59
TSLA,12/1/2021 16:00:00,365
TSLA,12/2/2021 16:00:00,361.53
TSLA,12/3/2021 16:00:00,338.32
TSLA,12/6/2021 16:00:00,336.34
TSLA,12/7/2021 16:00:00,350.58
TSLA,12/8/2021 16:00:00,356.32
TSLA,12/9/2021 16:00:00,334.6
TSLA,12/10/2021 16:00:00,339.01
TSLA,12/13/2021 16:00:00,322.14
TSLA,12/14/2021 16:00:00,319.5
TSLA,12/15/2021 16:00:00,325.33
TSLA,12/16/2021 16:00:00,308.97
TSLA,12/17/2021 16:00:00,310.86
TSLA,12/20/2021 16:00:00,299.98
TSLA,12/21/2021 16:00:00,312.84
TSLA,12/22/2021 16:00:00,336.29
TSLA,12/23/2021 16:00:00,355.67
TSLA,12/27/2021 16:00:00,364.65
TSLA,12/28/2021 16:00:00,362.82
TSLA,12/29/2021 16:00:00,362.06
TSLA,12/30/2021 16:00:00,356.78
TSLA,12/31/2021 16:00:00,352.26
TSLA,1/3/2022 16:00:00,399.93
TSLA,1/4/2022 16:00:00,383.2
TSLA,1/5/2022 16:00:00,362.71
TSLA,1/6/2022 16:00:00,354.9
TSLA,1/7/2022 16:00:00,342.32
TSLA,1/10/2022 16:00:00,352.71
TSLA,1/11/2022 16:00:00,354.8
TSLA,1/12/2022 16:00:00,368.74
TSLA,1/13/2022 16:00:00,343.85
TSLA,1/14/2022 16:00:00,349.87
TSLA,1/18/2022 16:00:00,343.5
TSLA,1/19/2022 16:00:00,331.88
TSLA,1/20/2022 16:00:00,332.09
TSLA,1/21/2022 16:00:00,314.63
TSLA,1/24/2022 16:00:00,310
TSLA,1/25/2022 16:00:00,306.13
TSLA,1/26/2022 16:00:00,312.47
TSLA,1/27/2022 16:00:00,276.37
TSLA,1/28/2022 16:00:00,282.12
TSLA,1/31/2022 16:00:00,312.24
TSLA,2/1/2022 16:00:00,310.42
TSLA,2/2/2022 16:00:00,301.89
TSLA,2/3/2022 16:00:00,297.05
TSLA,2/4/2022 16:00:00,307.77
TSLA,2/7/2022 16:00:00,302.45
TSLA,2/8/2022 16:00:00,307.33
TSLA,2/9/2022 16:00:00,310.67
TSLA,2/10/2022 16:00:00,301.52
TSLA,2/11/2022 16:00:00,286.67
TSLA,2/14/2022 16:00:00,291.92
TSLA,2/15/2022 16:00:00,307.48
TSLA,2/16/2022 16:00:00,307.8
TSLA,2/17/2022 16:00:00,292.12
TSLA,2/18/2022 16:00:00,285.66
TSLA,2/22/2022 16:00:00,273.84
TSLA,2/23/2022 16:00:00,254.68
TSLA,2/24/2022 16:00:00,266.92
TSLA,2/25/2022 16:00:00,269.96
TSLA,2/28/2022 16:00:00,290.14
TSLA,3/1/2022 16:00:00,288.12
TSLA,3/2/2022 16:00:00,293.3
TSLA,3/3/2022 16:00:00,279.76
TSLA,3/4/2022 16:00:00,279.43
TSLA,3/7/2022 16:00:00,268.19
TSLA,3/8/2022 16:00:00,274.8
TSLA,3/9/2022 16:00:00,286.32
TSLA,3/10/2022 16:00:00,279.43
TSLA,3/11/2022 16:00:00,265.12
TSLA,3/14/2022 16:00:00,255.46
TSLA,3/15/2022 16:00:00,267.3
TSLA,3/16/2022 16:00:00,280.08
TSLA,3/17/2022 16:00:00,290.53
TSLA,3/18/2022 16:00:00,301.8
TSLA,3/21/2022 16:00:00,307.05
TSLA,3/22/2022 16:00:00,331.33
TSLA,3/23/2022 16:00:00,333.04
TSLA,3/24/2022 16:00:00,337.97
TSLA,3/25/2022 16:00:00,336.88
TSLA,3/28/2022 16:00:00,363.95
TSLA,3/29/2022 16:00:00,366.52
TSLA,3/30/2022 16:00:00,364.66
TSLA,3/31/2022 16:00:00,359.2
TSLA,4/1/2022 16:00:00,361.53
TSLA,4/4/2022 16:00:00,381.82
TSLA,4/5/2022 16:00:00,363.75
TSLA,4/6/2022 16:00:00,348.59
TSLA,4/7/2022 16:00:00,352.42
TSLA,4/8/2022 16:00:00,341.83
TSLA,4/11/2022 16:00:00,325.31
TSLA,4/12/2022 16:00:00,328.98
TSLA,4/13/2022 16:00:00,340.79
TSLA,4/14/2022 16:00:00,328.33
TSLA,4/18/2022 16:00:00,334.76
TSLA,4/19/2022 16:00:00,342.72
TSLA,4/20/2022 16:00:00,325.73
TSLA,4/21/2022 16:00:00,336.26
TSLA,4/22/2022 16:00:00,335.02
TSLA,4/25/2022 16:00:00,332.67
TSLA,4/26/2022 16:00:00,292.14
TSLA,4/27/2022 16:00:00,293.84
TSLA,4/28/2022 16:00:00,292.5
TSLA,4/29/2022 16:00:00,290.25
TSLA,5/2/2022 16:00:00,300.98
TSLA,5/3/2022 16:00:00,303.08
TSLA,5/4/2022 16:00:00,317.54
TSLA,5/5/2022 16:00:00,291.09
TSLA,5/6/2022 16:00:00,288.55
TSLA,5/9/2022 16:00:00,262.37
TSLA,5/10/2022 16:00:00,266.68
TSLA,5/11/2022 16:00:00,244.67
TSLA,5/12/2022 16:00:00,242.67
TSLA,5/13/2022 16:00:00,256.53
TSLA,5/16/2022 16:00:00,241.46
TSLA,5/17/2022 16:00:00,253.87
TSLA,5/18/2022 16:00:00,236.6
TSLA,5/19/2022 16:00:00,236.47
TSLA,5/20/2022 16:00:00,221.3
TSLA,5/23/2022 16:00:00,224.97
TSLA,5/24/2022 16:00:00,209.39
TSLA,5/25/2022 16:00:00,219.6
TSLA,5/26/2022 16:00:00,235.91
TSLA,5/27/2022 16:00:00,253.21
TSLA,5/31/2022 16:00:00,252.75
TSLA,6/1/2022 16:00:00,246.79
TSLA,6/2/2022 16:00:00,258.33
TSLA,6/3/2022 16:00:00,234.52
TSLA,6/6/2022 16:00:00,238.28
TSLA,6/7/2022 16:00:00,238.89
TSLA,6/8/2022 16:00:00,241.87
TSLA,6/9/2022 16:00:00,239.71
TSLA,6/10/2022 16:00:00,232.23
TSLA,6/13/2022 16:00:00,215.74
TSLA,6/14/2022 16:00:00,220.89
TSLA,6/15/2022 16:00:00,233
TSLA,6/16/2022 16:00:00,213.1
TSLA,6/17/2022 16:00:00,216.76
TSLA,6/21/2022 16:00:00,237.04
TSLA,6/22/2022 16:00:00,236.09
TSLA,6/23/2022 16:00:00,235.07
TSLA,6/24/2022 16:00:00,245.71
TSLA,6/27/2022 16:00:00,244.92
TSLA,6/28/2022 16:00:00,232.66
TSLA,6/29/2022 16:00:00,228.49
TSLA,6/30/2022 16:00:00,224.47
TSLA,7/1/2022 16:00:00,227.26
TSLA,7/5/2022 16:00:00,233.07
TSLA,7/6/2022 16:00:00,231.73
TSLA,7/7/2022 16:00:00,244.54
TSLA,7/8/2022 16:00:00,250.76
TSLA,7/11/2022 16:00:00,234.34
TSLA,7/12/2022 16:00:00,233.07
TSLA,7/13/2022 16:00:00,237.04
TSLA,7/14/2022 16:00:00,238.31
TSLA,7/15/2022 16:00:00,240.07
TSLA,7/18/2022 16:00:00,240.55
TSLA,7/19/2022 16:00:00,245.53
TSLA,7/20/2022 16:00:00,247.5
TSLA,7/21/2022 16:00:00,271.71
TSLA,7/22/2022 16:00:00,272.24
TSLA,7/25/2022 16:00:00,268.43
TSLA,7/26/2022 16:00:00,258.86
TSLA,7/27/2022 16:00:00,274.82
TSLA,7/28/2022 16:00:00,280.9
TSLA,7/29/2022 16:00:00,297.15
TSLA,8/1/2022 16:00:00,297.28
TSLA,8/2/2022 16:00:00,300.59
TSLA,8/3/2022 16:00:00,307.4
TSLA,8/4/2022 16:00:00,308.63
TSLA,8/5/2022 16:00:00,288.17
TSLA,8/8/2022 16:00:00,290.42
TSLA,8/9/2022 16:00:00,283.33
TSLA,8/10/2022 16:00:00,294.36
TSLA,8/11/2022 16:00:00,286.63
TSLA,8/12/2022 16:00:00,300.03
TSLA,8/15/2022 16:00:00,309.32
TSLA,8/16/2022 16:00:00,306.56
TSLA,8/17/2022 16:00:00,304
TSLA,8/18/2022 16:00:00,302.87
TSLA,8/19/2022 16:00:00,296.67
TSLA,8/22/2022 16:00:00,289.91
TSLA,8/23/2022 16:00:00,296.45
TSLA,8/24/2022 16:00:00,297.1
TSLA,8/25/2022 16:00:00,296.07
TSLA,8/26/2022 16:00:00,288.09
TSLA,8/29/2022 16:00:00,284.82
TSLA,8/30/2022 16:00:00,277.7
TSLA,8/31/2022 16:00:00,275.61
TSLA,9/1/2022 16:00:00,277.16
TSLA,9/2/2022 16:00:00,270.21
TSLA,9/6/2022 16:00:00,274.42
TSLA,9/7/2022 16:00:00,283.7
TSLA,9/8/2022 16:00:00,289.26
TSLA,9/9/2022 16:00:00,299.68
TSLA,9/12/2022 16:00:00,304.42
TSLA,9/13/2022 16:00:00,292.13
TSLA,9/14/2022 16:00:00,302.61
TSLA,9/15/2022 16:00:00,303.75
TSLA,9/16/2022 16:00:00,303.35
TSLA,9/19/2022 16:00:00,309.07
TSLA,9/20/2022 16:00:00,308.73
TSLA,9/21/2022 16:00:00,300.8
TSLA,9/22/2022 16:00:00,288.59
TSLA,9/23/2022 16:00:00,275.33
TSLA,9/26/2022 16:00:00,276.01
TSLA,9/27/2022 16:00:00,282.94
TSLA,9/28/2022 16:00:00,287.81
TSLA,9/29/2022 16:00:00,268.21
TSLA,9/30/2022 16:00:00,265.25
TSLA,10/3/2022 16:00:00,242.4
TSLA,10/4/2022 16:00:00,249.44
TSLA,10/5/2022 16:00:00,240.81
TSLA,10/6/2022 16:00:00,238.13
TSLA,10/7/2022 16:00:00,223.07
TSLA,10/10/2022 16:00:00,222.96
TSLA,10/11/2022 16:00:00,216.5
TSLA,10/12/2022 16:00:00,217.24
TSLA,10/13/2022 16:00:00,221.72
TSLA,10/14/2022 16:00:00,204.99
TSLA,10/17/2022 16:00:00,219.35
TSLA,10/18/2022 16:00:00,220.19
TSLA,10/19/2022 16:00:00,222.04
TSLA,10/20/2022 16:00:00,207.28
TSLA,10/21/2022 16:00:00,214.44
TSLA,10/24/2022 16:00:00,211.25
TSLA,10/25/2022 16:00:00,222.42
TSLA,10/26/2022 16:00:00,224.64
TSLA,10/27/2022 16:00:00,225.09
TSLA,10/28/2022 16:00:00,228.52
TSLA,10/31/2022 16:00:00,227.54
TSLA,11/1/2022 16:00:00,227.82
TSLA,11/2/2022 16:00:00,214.98
TSLA,11/3/2022 16:00:00,215.31
TSLA,11/4/2022 16:00:00,207.47
TSLA,11/7/2022 16:00:00,197.08
TSLA,11/8/2022 16:00:00,191.3
TSLA,11/9/2022 16:00:00,177.59
TSLA,11/10/2022 16:00:00,190.72
TSLA,11/11/2022 16:00:00,195.97
TSLA,11/14/2022 16:00:00,190.95
TSLA,11/15/2022 16:00:00,194.42
TSLA,11/16/2022 16:00:00,186.92
TSLA,11/17/2022 16:00:00,183.17
TSLA,11/18/2022 16:00:00,180.19
TSLA,11/21/2022 16:00:00,167.87
TSLA,11/22/2022 16:00:00,169.91
TSLA,11/23/2022 16:00:00,183.2
TSLA,11/25/2022 13:05:00,182.86
TSLA,11/28/2022 16:00:00,182.92
TSLA,11/29/2022 16:00:00,180.83
TSLA,11/30/2022 16:00:00,194.7
TSLA,12/1/2022 16:00:00,194.7
TSLA,12/2/2022 16:00:00,194.86
TSLA,12/5/2022 16:00:00,182.45
TSLA,12/6/2022 16:00:00,179.82
TSLA,12/7/2022 16:00:00,174.04
TSLA,12/8/2022 16:00:00,173.44
TSLA,12/9/2022 16:00:00,179.05
TSLA,12/12/2022 16:00:00,167.82
TSLA,12/13/2022 16:00:00,160.95
TSLA,12/14/2022 16:00:00,156.8
TSLA,12/15/2022 16:00:00,157.67
TSLA,12/16/2022 16:00:00,150.23
TSLA,12/19/2022 16:00:00,149.87
TSLA,12/20/2022 16:00:00,137.8
TSLA,12/21/2022 16:00:00,137.57
TSLA,12/22/2022 16:00:00,125.35
TSLA,12/23/2022 16:00:00,123.15
TSLA,12/27/2022 16:00:00,109.1
TSLA,12/28/2022 16:00:00,112.71
TSLA,12/29/2022 16:00:00,121.82
TSLA,12/30/2022 16:00:00,123.18
TSLA,1/3/2023 16:00:00,108.1
