Symbol,Date,Close
MSFT,1/11/2019 16:00:00,102.8
MSFT,1/14/2019 16:00:00,102.05
MSFT,1/15/2019 16:00:00,105.01
MSFT,1/16/2019 16:00:00,105.38
MSFT,1/17/2019 16:00:00,106.12
MSFT,1/18/2019 16:00:00,107.71
MSFT,1/22/2019 16:00:00,105.68
MSFT,1/23/2019 16:00:00,106.71
MSFT,1/24/2019 16:00:00,106.2
MSFT,1/25/2019 16:00:00,107.17
MSFT,1/28/2019 16:00:00,105.08
MSFT,1/29/2019 16:00:00,102.94
MSFT,1/30/2019 16:00:00,106.38
MSFT,1/31/2019 16:00:00,104.43
MSFT,2/1/2019 16:00:00,102.78
MSFT,2/4/2019 16:00:00,105.74
MSFT,2/5/2019 16:00:00,107.22
MSFT,2/6/2019 16:00:00,106.03
MSFT,2/7/2019 16:00:00,105.27
MSFT,2/8/2019 16:00:00,105.67
MSFT,2/11/2019 16:00:00,105.25
MSFT,2/12/2019 16:00:00,106.89
MSFT,2/13/2019 16:00:00,106.81
MSFT,2/14/2019 16:00:00,106.9
MSFT,2/15/2019 16:00:00,108.22
MSFT,2/19/2019 16:00:00,108.17
MSFT,2/20/2019 16:00:00,107.15
MSFT,2/21/2019 16:00:00,109.41
MSFT,2/22/2019 16:00:00,110.97
MSFT,2/25/2019 16:00:00,111.59
MSFT,2/26/2019 16:00:00,112.36
MSFT,2/27/2019 16:00:00,112.17
MSFT,2/28/2019 16:00:00,112.03
MSFT,3/1/2019 16:00:00,112.53
MSFT,3/4/2019 16:00:00,112.26
MSFT,3/5/2019 16:00:00,111.7
MSFT,3/6/2019 16:00:00,111.75
MSFT,3/7/2019 16:00:00,110.39
MSFT,3/8/2019 16:00:00,110.51
MSFT,3/11/2019 16:00:00,112.83
MSFT,3/12/2019 16:00:00,113.62
MSFT,3/13/2019 16:00:00,114.5
MSFT,3/14/2019 16:00:00,114.59
MSFT,3/15/2019 16:00:00,115.91
MSFT,3/18/2019 16:00:00,117.57
MSFT,3/19/2019 16:00:00,117.65
MSFT,3/20/2019 16:00:00,117.52
MSFT,3/21/2019 16:00:00,120.22
MSFT,3/22/2019 16:00:00,117.05
MSFT,3/25/2019 16:00:00,117.66
MSFT,3/26/2019 16:00:00,117.91
MSFT,3/27/2019 16:00:00,116.77
MSFT,3/28/2019 16:00:00,116.93
MSFT,3/29/2019 16:00:00,117.94
MSFT,4/1/2019 16:00:00,119.02
MSFT,4/2/2019 16:00:00,119.19
MSFT,4/3/2019 16:00:00,119.97
MSFT,4/4/2019 16:00:00,119.36
MSFT,4/5/2019 16:00:00,119.89
MSFT,4/8/2019 16:00:00,119.93
MSFT,4/9/2019 16:00:00,119.28
MSFT,4/10/2019 16:00:00,120.19
MSFT,4/11/2019 16:00:00,120.33
MSFT,4/12/2019 16:00:00,120.95
MSFT,4/15/2019 16:00:00,121.05
MSFT,4/16/2019 16:00:00,120.77
MSFT,4/17/2019 16:00:00,121.77
MSFT,4/18/2019 16:00:00,123.37
MSFT,4/22/2019 16:00:00,123.76
MSFT,4/23/2019 16:00:00,125.44
MSFT,4/24/2019 16:00:00,125.01
MSFT,4/25/2019 16:00:00,129.15
MSFT,4/26/2019 16:00:00,129.89
MSFT,4/29/2019 16:00:00,129.77
MSFT,4/30/2019 16:00:00,130.6
MSFT,5/1/2019 16:00:00,127.88
MSFT,5/2/2019 16:00:00,126.21
MSFT,5/3/2019 16:00:00,128.9
MSFT,5/6/2019 16:00:00,128.15
MSFT,5/7/2019 16:00:00,125.52
MSFT,5/8/2019 16:00:00,125.51
MSFT,5/9/2019 16:00:00,125.5
MSFT,5/10/2019 16:00:00,127.13
MSFT,5/13/2019 16:00:00,123.35
MSFT,5/14/2019 16:00:00,124.73
MSFT,5/15/2019 16:00:00,126.02
MSFT,5/16/2019 16:00:00,128.93
MSFT,5/17/2019 16:00:00,128.07
MSFT,5/20/2019 16:00:00,126.22
MSFT,5/21/2019 16:00:00,126.9
MSFT,5/22/2019 16:00:00,127.67
MSFT,5/23/2019 16:00:00,126.18
MSFT,5/24/2019 16:00:00,126.24
MSFT,5/28/2019 16:00:00,126.16
MSFT,5/29/2019 16:00:00,124.94
MSFT,5/30/2019 16:00:00,125.73
MSFT,5/31/2019 16:00:00,123.68
MSFT,6/3/2019 16:00:00,119.84
MSFT,6/4/2019 16:00:00,123.16
MSFT,6/5/2019 16:00:00,125.83
MSFT,6/6/2019 16:00:00,127.82
MSFT,6/7/2019 16:00:00,131.4
MSFT,6/10/2019 16:00:00,132.6
MSFT,6/11/2019 16:00:00,132.1
MSFT,6/12/2019 16:00:00,131.49
MSFT,6/13/2019 16:00:00,132.32
MSFT,6/14/2019 16:00:00,132.45
MSFT,6/17/2019 16:00:00,132.85
MSFT,6/18/2019 16:00:00,135.16
MSFT,6/19/2019 16:00:00,135.69
MSFT,6/20/2019 16:00:00,136.95
MSFT,6/21/2019 16:00:00,136.97
MSFT,6/24/2019 16:00:00,137.78
MSFT,6/25/2019 16:00:00,133.43
MSFT,6/26/2019 16:00:00,133.93
MSFT,6/27/2019 16:00:00,134.15
MSFT,6/28/2019 16:00:00,133.96
MSFT,7/1/2019 16:00:00,135.68
MSFT,7/2/2019 16:00:00,136.58
MSFT,7/3/2019 13:00:00,137.46
MSFT,7/5/2019 16:00:00,137.06
MSFT,7/8/2019 16:00:00,136.96
MSFT,7/9/2019 16:00:00,136.46
MSFT,7/10/2019 16:00:00,137.85
MSFT,7/11/2019 16:00:00,138.4
MSFT,7/12/2019 16:00:00,138.9
MSFT,7/15/2019 16:00:00,138.9
MSFT,7/16/2019 16:00:00,137.08
MSFT,7/17/2019 16:00:00,136.27
MSFT,7/18/2019 16:00:00,136.42
MSFT,7/19/2019 16:00:00,136.62
MSFT,7/22/2019 16:00:00,138.43
MSFT,7/23/2019 16:00:00,139.29
MSFT,7/24/2019 16:00:00,140.72
MSFT,7/25/2019 16:00:00,140.19
MSFT,7/26/2019 16:00:00,141.34
MSFT,7/29/2019 16:00:00,141.03
MSFT,7/30/2019 16:00:00,140.35
MSFT,7/31/2019 16:00:00,136.27
MSFT,8/1/2019 16:00:00,138.06
MSFT,8/2/2019 16:00:00,136.9
MSFT,8/5/2019 16:00:00,132.21
MSFT,8/6/2019 16:00:00,134.69
MSFT,8/7/2019 16:00:00,135.28
MSFT,8/8/2019 16:00:00,138.89
MSFT,8/9/2019 16:00:00,137.71
MSFT,8/12/2019 16:00:00,135.79
MSFT,8/13/2019 16:00:00,138.6
MSFT,8/14/2019 16:00:00,133.98
MSFT,8/15/2019 16:00:00,133.68
MSFT,8/16/2019 16:00:00,136.13
MSFT,8/19/2019 16:00:00,138.41
MSFT,8/20/2019 16:00:00,137.26
MSFT,8/21/2019 16:00:00,138.79
MSFT,8/22/2019 16:00:00,137.78
MSFT,8/23/2019 16:00:00,133.39
MSFT,8/26/2019 16:00:00,135.45
MSFT,8/27/2019 16:00:00,135.74
MSFT,8/28/2019 16:00:00,135.56
MSFT,8/29/2019 16:00:00,138.12
MSFT,8/30/2019 16:00:00,137.86
MSFT,9/3/2019 16:00:00,136.04
MSFT,9/4/2019 16:00:00,137.63
MSFT,9/5/2019 16:00:00,140.05
MSFT,9/6/2019 16:00:00,139.1
MSFT,9/9/2019 16:00:00,137.52
MSFT,9/10/2019 16:00:00,136.08
MSFT,9/11/2019 16:00:00,136.12
MSFT,9/12/2019 16:00:00,137.52
MSFT,9/13/2019 16:00:00,137.32
MSFT,9/16/2019 16:00:00,136.33
MSFT,9/17/2019 16:00:00,137.39
MSFT,9/18/2019 16:00:00,138.52
MSFT,9/19/2019 16:00:00,141.07
MSFT,9/20/2019 16:00:00,139.44
MSFT,9/23/2019 16:00:00,139.14
MSFT,9/24/2019 16:00:00,137.38
MSFT,9/25/2019 16:00:00,139.36
MSFT,9/26/2019 16:00:00,139.54
MSFT,9/27/2019 16:00:00,137.73
MSFT,9/30/2019 16:00:00,139.03
MSFT,10/1/2019 16:00:00,137.07
MSFT,10/2/2019 16:00:00,134.65
MSFT,10/3/2019 16:00:00,136.28
MSFT,10/4/2019 16:00:00,138.12
MSFT,10/7/2019 16:00:00,137.12
MSFT,10/8/2019 16:00:00,135.67
MSFT,10/9/2019 16:00:00,138.24
MSFT,10/10/2019 16:00:00,139.1
MSFT,10/11/2019 16:00:00,139.68
MSFT,10/14/2019 16:00:00,139.55
MSFT,10/15/2019 16:00:00,141.57
MSFT,10/16/2019 16:00:00,140.41
MSFT,10/17/2019 16:00:00,139.69
MSFT,10/18/2019 16:00:00,137.41
MSFT,10/21/2019 16:00:00,138.43
MSFT,10/22/2019 16:00:00,136.37
MSFT,10/23/2019 16:00:00,137.24
MSFT,10/24/2019 16:00:00,139.94
MSFT,10/25/2019 16:00:00,140.73
MSFT,10/28/2019 16:00:00,144.19
MSFT,10/29/2019 16:00:00,142.83
MSFT,10/30/2019 16:00:00,144.61
MSFT,10/31/2019 16:00:00,143.37
MSFT,11/1/2019 16:00:00,143.72
MSFT,11/4/2019 16:00:00,144.55
MSFT,11/5/2019 16:00:00,144.46
MSFT,11/6/2019 16:00:00,144.06
MSFT,11/7/2019 16:00:00,144.26
MSFT,11/8/2019 16:00:00,145.96
MSFT,11/11/2019 16:00:00,146.11
MSFT,11/12/2019 16:00:00,147.07
MSFT,11/13/2019 16:00:00,147.31
MSFT,11/14/2019 16:00:00,148.06
MSFT,11/15/2019 16:00:00,149.97
MSFT,11/18/2019 16:00:00,150.34
MSFT,11/19/2019 16:00:00,150.39
MSFT,11/20/2019 16:00:00,149.62
MSFT,11/21/2019 16:00:00,149.48
MSFT,11/22/2019 16:00:00,149.59
MSFT,11/25/2019 16:00:00,151.23
MSFT,11/26/2019 16:00:00,152.03
MSFT,11/27/2019 16:00:00,152.32
MSFT,11/29/2019 13:00:00,151.38
MSFT,12/2/2019 16:00:00,149.55
MSFT,12/3/2019 16:00:00,149.31
MSFT,12/4/2019 16:00:00,149.85
MSFT,12/5/2019 16:00:00,149.93
MSFT,12/6/2019 16:00:00,151.75
MSFT,12/9/2019 16:00:00,151.75
MSFT,12/10/2019 16:00:00,151.13
MSFT,12/11/2019 16:00:00,151.7
MSFT,12/12/2019 16:00:00,153.24
MSFT,12/13/2019 16:00:00,154.53
MSFT,12/16/2019 16:00:00,155.53
MSFT,12/17/2019 16:00:00,154.69
MSFT,12/18/2019 16:00:00,154.37
MSFT,12/19/2019 16:00:00,155.71
MSFT,12/20/2019 16:00:00,157.41
MSFT,12/23/2019 16:00:00,157.41
MSFT,12/24/2019 13:00:00,157.38
MSFT,12/26/2019 16:00:00,158.67
MSFT,12/27/2019 16:00:00,158.96
